firm,year,pat_any,lgspilltec1,lgspillsic1,lgmalspilltec1,lgmalspillsic1,lgrd1,lsales1,lgrd1_dum
221,1994,1,10.46246,9.105923,12.05533,9.997192,5.412299,5.068904,0
221,1995,1,10.48921,9.121148,12.0843,10.00987,5.32353,4.969813,0
221,1996,0,10.56347,9.176794,12.15205,10.07277,5.24508,5.036952,0
221,1997,0,10.60305,9.223028,12.19142,10.11952,5.177203,5.214936,0
221,1998,0,10.66902,9.288083,12.25229,10.18808,5.137129,5.46806,0
221,1999,0,10.75042,9.359149,12.3236,10.26523,5.15209,5.416101,0
221,2000,0,10.79602,9.385558,12.36909,10.30431,5.111854,5.710427,0
222,1981,1,9.737504,-.9162908,11.73324,2.360854,-1,8.520388,1
222,1982,1,9.783991,-.9059952,11.77277,2.417948,-1,8.596744,1
222,1983,1,9.829319,-.9066056,11.81061,2.491146,-1,8.594524,1
222,1984,1,9.871811,-.9128349,11.84601,2.485416,-1,8.774776,1
222,1985,1,9.924042,-1.075354,11.89719,2.510004,-1,8.807173,1
222,1986,1,9.975689,-1.237873,11.94695,2.398081,-1,8.812248,1
222,1987,1,10.0304,-1.400392,12.00051,2.269069,-1,8.885026,1
222,1988,1,10.07824,-1.562911,12.04717,2.131332,-1,9.059866,1
222,1989,1,10.12849,-1.725429,12.09679,1.984357,-1,9.159994,1
222,1990,1,10.17842,-1.887948,12.14768,1.839167,-1,9.227296,1
222,1991,1,10.22621,-2.050467,12.19458,1.695915,-1,9.446597,1
222,1992,1,10.26406,-2.212986,12.23483,1.554826,-1,9.352187,1
222,1993,1,10.29864,-2.375505,12.27254,1.416367,-1,9.37983,1
222,1994,1,10.32474,-2.538024,12.3021,1.280793,-1,9.41979,1
222,1995,1,10.3448,-2.700543,12.32619,1.148454,-1,9.452345,1
222,1996,1,10.3688,-2.324134,12.36216,1.01959,-1,9.567455,1
222,1997,1,10.38949,-2.094044,12.39031,.8945563,-1,9.474549,1
222,1998,1,10.42982,-2.256563,12.43318,.7736176,-1,9.47024,1
222,1999,0,10.46924,-2.419082,12.47805,.6573442,-1,9.489713,1
223,1992,1,10.08831,8.671124,12.01979,9.959463,3.200165,5.521461,0
223,1993,1,10.06305,8.640149,11.99452,9.931286,3.802423,5.537334,0
223,1994,1,10.03859,8.614876,11.97113,9.903292,4.118716,5.56452,0
223,1995,1,10.01658,8.594706,11.95104,9.875643,4.373737,5.777652,0
223,1996,1,10.01638,8.620455,11.95446,9.890326,4.542679,5.883322,0
223,1997,1,10.0132,8.653997,11.953,9.90343,4.699123,5.9428,0
223,1998,0,10.02599,8.710292,11.96752,9.937769,4.826407,6.063785,0
223,1999,0,10.0471,8.766803,11.9892,9.981171,4.913282,6.390241,0
223,2000,0,10.05489,8.805108,12.00143,10.00638,4.991757,6.416732,0
224,1987,0,8.509806,9.265122,10.21626,10.08268,2.586081,2.833213,0
224,1988,0,8.497131,9.249656,10.2019,10.06765,2.531714,2.890372,0
224,1989,0,8.498855,9.239783,10.19853,10.06108,2.479514,2.639057,0
224,1990,0,8.507991,9.241169,10.20554,10.06556,2.428868,2.564949,0
224,1991,0,8.516716,9.240749,10.21195,10.06875,2.379548,2.484907,0
224,1992,0,8.526625,9.242949,10.22129,10.07547,2.434544,2.772589,0
224,1993,0,8.536819,9.248404,10.23174,10.08499,2.474571,3.135494,0
224,1994,0,8.553945,9.252803,10.24121,10.0921,2.586632,2.995732,0
224,1995,0,8.58231,9.270355,10.25281,10.1061,2.668407,3.091043,0
224,1996,0,8.630865,9.309805,10.29351,10.15643,2.728671,3.218876,0
224,1997,0,8.648315,9.358588,10.31804,10.20305,2.773566,3.367296,0
224,1998,0,8.684059,9.410554,10.35561,10.26132,2.970347,3.610918,0
224,1999,0,8.720869,9.464259,10.39755,10.32253,3.064263,3.637586,0
224,2000,0,8.749542,9.477323,10.42551,10.35329,3.092258,3.871201,0
224,2001,0,8.805687,9.497302,10.45955,10.38797,3.152757,3.988984,0
225,1981,1,8.705679,7.209858,10.80043,8.22486,6.795783,7.747165,0
225,1982,1,8.746041,7.246392,10.83816,8.265863,6.73927,7.755339,0
225,1983,1,8.788837,7.3058,10.87501,8.324136,6.688013,7.713785,0
225,1984,1,8.83108,7.368307,10.91062,8.386796,6.643762,7.688456,0
225,1985,1,8.881828,7.427061,10.96196,8.448717,6.606073,7.73587,0
225,1986,1,8.930086,7.478033,11.01187,8.507379,6.572962,7.783224,0
225,1987,1,8.987378,7.533502,11.06721,8.57294,6.558325,7.943783,0
225,1988,1,9.043674,7.591514,11.11751,8.643005,6.547207,8.06054,0
225,1989,1,9.107754,7.652239,11.17214,8.719086,6.543807,8.183397,0
225,1990,1,9.172901,7.711086,11.2289,8.796717,6.542421,8.247744,0
225,1991,1,9.235936,7.774218,11.28193,8.875188,6.552274,8.376781,0
225,1992,1,9.293195,7.842892,11.32967,8.955621,6.575464,8.451908,0
225,1993,1,9.349833,7.914141,11.37603,9.039328,6.612978,8.549273,0
225,1994,1,9.399061,7.978767,11.41463,9.113325,6.652099,8.596189,0
225,1995,1,9.440464,8.037838,11.44787,9.181026,6.685792,8.711114,0
225,1996,1,9.491633,8.114612,11.49451,9.258775,6.729545,8.823942,0
225,1997,1,9.536932,8.187923,11.53356,9.335515,6.819199,9.179675,0
225,1998,1,9.592448,8.260266,11.58442,9.41525,6.893569,9.216521,0
225,1999,0,9.649858,8.347011,11.639,9.51242,6.947494,9.215925,0
225,2000,0,9.705539,8.440426,11.68443,9.599783,7.000765,9.199987,0
225,2001,0,9.7389,8.507036,11.71726,9.67602,7.003352,9.137232,0
226,1987,0,9.632321,8.691113,11.03629,9.243649,-1,1.94591,1
226,1988,1,9.626233,8.683394,11.02488,9.237617,-1,2.302585,1
226,1989,0,9.635632,8.694602,11.02659,9.249232,-1,2.484907,1
226,1990,1,9.648186,8.711329,11.03684,9.269777,.1830621,2.70805,0
226,1991,1,9.670012,8.736416,11.05291,9.299858,.777788,2.890372,0
226,1992,0,9.700964,8.772743,11.07347,9.341031,1.08703,2.995732,0
226,1993,0,9.741224,8.819933,11.10006,9.393582,1.28355,3.044523,0
226,1994,1,9.781732,8.868382,11.12487,9.445402,1.418591,3.044523,0
226,1995,0,9.823468,8.916224,11.1497,9.497367,1.515828,3.044523,0
226,1996,1,9.880475,8.975588,11.18971,9.562135,1.587106,3.091043,0
226,1997,0,9.942277,9.047664,11.22933,9.638754,1.640188,3.135494,0
226,1998,0,10.01965,9.155345,11.28338,9.738646,1.679638,3.044523,0
226,1999,0,10.10239,9.289423,11.34488,9.86401,1.709832,2.995732,0
226,2000,0,10.15253,9.327064,11.38722,9.920584,1.732371,2.944439,0
226,2001,0,10.2147,9.383942,11.42749,9.989337,1.747719,2.890372,0
227,1981,0,8.440938,6.895278,10.13193,7.614263,2.863957,5.572154,0
227,1982,0,8.48627,6.882391,10.17299,7.609991,2.701438,5.583496,0
227,1983,0,8.532052,6.884987,10.21314,7.615417,2.538919,5.509388,0
227,1984,0,8.573663,6.891903,10.25035,7.626285,2.3764,5.549076,0
227,1985,0,8.632028,6.896714,10.30394,7.633941,2.213881,5.739793,0
227,1986,0,8.689083,6.973118,10.35628,7.691163,2.051363,5.624018,0
227,1987,1,8.746633,7.036742,10.41105,7.744239,1.888844,5.652489,0
227,1988,1,8.795693,7.105294,10.45882,7.811577,1.726325,6.049734,0
227,1989,1,8.880955,7.16429,10.51685,7.875299,1.563806,6.343881,0
227,1990,1,8.964472,7.21762,10.5757,7.929315,1.401287,6.395262,0
227,1991,1,9.034776,7.267664,10.62843,7.979154,1.238768,6.437752,0
227,1992,1,9.09516,7.312953,10.67375,8.02702,1.076249,6.342122,0
227,1993,1,9.146893,7.351183,10.71506,8.069926,.9137298,6.291569,0
227,1994,0,9.185815,7.36216,10.74692,8.095187,.7512109,6.161207,0
227,1995,0,9.214808,7.37407,10.77196,8.123019,.5886919,6.169611,0
227,1996,1,9.255155,7.407588,10.80806,8.170222,.426173,6.436151,0
227,1997,0,9.285704,7.434322,10.83581,8.208067,.2636541,6.338594,0
227,1998,0,9.327971,7.45015,10.87795,8.247384,.1011351,6.340359,0
227,1999,0,9.367327,7.467244,10.92145,8.283464,-.0613838,6.558198,0
227,2000,0,9.40179,7.48639,10.9572,8.32075,-.2239027,6.523562,0
227,2001,0,9.416783,7.509657,10.97688,8.362929,-.3864217,6.586172,0
228,1981,1,8.481586,4.135167,10.79151,6.037871,4.250251,5.493062,0
228,1982,1,8.512889,4.197896,10.82169,6.079818,4.23737,5.480639,0
228,1983,1,8.528249,4.277783,10.84477,6.122375,4.218004,5.192957,0
228,1984,1,8.535206,4.305066,10.86601,6.14888,4.173966,5.099866,0
228,1985,1,8.55874,4.323466,10.90801,6.175961,4.130773,5.365976,0
228,1986,1,8.583292,4.347808,10.94976,6.204566,4.08895,5.433722,0
228,1987,1,8.623282,4.36865,11.00077,6.222532,4.094677,5.529429,0
228,1988,1,8.65973,4.358383,11.04498,6.233508,4.073312,5.433722,0
228,1989,1,8.702635,4.350362,11.09274,6.249701,4.071848,5.351858,0
228,1990,1,8.748519,4.366178,11.14215,6.272729,4.023026,5.087596,0
228,1991,1,8.791805,4.384673,11.18563,6.295613,3.975353,5.17615,0
228,1992,1,8.835337,4.416853,11.22577,6.318289,3.950674,5.181784,0
228,1993,1,8.8788,4.433383,11.26383,6.342975,3.968123,4.990433,0
228,1994,1,8.916148,4.456465,11.29603,6.3664,3.917385,4.644391,0
228,1995,1,8.954831,4.526797,11.32691,6.39535,3.869876,4.85203,0
228,1996,1,9.00453,4.622844,11.37792,6.443728,3.84721,5.283204,0
228,1997,1,9.048067,4.724514,11.41803,6.502107,3.846585,5.513429,0
228,1998,1,9.091451,4.827805,11.46099,6.578058,3.863989,5.826,0
229,1981,1,9.808094,9.399455,11.40931,9.859233,4.809867,4.762174,0
229,1982,1,9.838556,9.429485,11.44065,9.888278,4.927118,5.81413,0
229,1983,1,9.888141,9.485949,11.48188,9.941958,5.162725,6.368187,0
229,1984,1,9.945797,9.56212,11.52528,10.01455,5.461955,6.890609,0
229,1985,1,10.05106,9.660818,11.617,10.11058,5.702493,7.323831,0
229,1986,1,10.1453,9.753944,11.69944,10.20131,5.868543,7.559038,0
229,1987,1,10.24652,9.855933,11.78721,10.30028,6.154066,7.550661,0
229,1988,1,10.33391,9.937644,11.86278,10.37955,6.473165,7.886457,0
229,1989,1,10.41976,10.0222,11.93752,10.46078,6.792056,8.311644,0
229,1990,1,10.50918,10.12299,12.01357,10.55551,7.140061,8.572438,0
229,1991,1,10.57981,10.1955,12.0737,10.62286,7.393139,8.622993,0
229,1992,1,10.64379,10.25558,12.12891,10.67842,7.61643,8.749732,0
229,1993,1,10.70195,10.3098,12.17782,10.72844,7.77572,8.866017,0
229,1994,1,10.7481,10.34207,12.2172,10.75814,7.912726,8.984318,0
229,1995,1,10.78183,10.35342,12.24821,10.7674,7.975741,9.125762,0
229,1996,1,10.86112,10.4236,12.32082,10.83618,8.038827,9.311271,0
229,1997,1,10.91261,10.4689,12.36453,10.88016,8.08275,9.1935,0
229,1998,1,10.99486,10.54819,12.43447,10.95674,8.187572,8.86517,0
229,1999,0,11.11136,10.68783,12.52464,11.06998,8.118792,8.689632,0
229,2000,0,11.18723,10.74564,12.58452,11.12915,8.056223,8.721602,0
229,2001,0,11.26179,10.79833,12.64552,11.18697,8.01825,8.985069,0
230,1989,0,9.011869,7.111975,11.17999,8.192394,-1,4.94876,1
230,1990,0,9.005212,7.082549,11.17575,8.177485,-1,5.236442,1
230,1991,0,9.001988,7.063486,11.17498,8.164967,-1,5.641907,1
230,1992,0,8.998423,7.052211,11.1767,8.154081,-1,5.752573,1
230,1993,0,8.998299,7.04344,11.18152,8.141694,-1,5.560682,1
230,1994,1,8.9968,7.039128,11.18517,8.12672,-1,5.594711,1
230,1995,0,8.994234,7.019139,11.19058,8.098807,-1,5.883322,1
230,1996,0,9.009546,7.007445,11.21402,8.08965,-1,6.148468,1
230,1997,0,9.030169,7.005747,11.23402,8.085559,-1,6.523562,1
230,1998,0,9.062587,7.013653,11.2627,8.101513,-1,6.972606,1
230,1999,0,9.09136,7.046913,11.29118,8.129023,-1,7.057898,1
230,2000,0,9.106111,7.056674,11.30944,8.143201,-1,6.673298,1
231,1981,1,9.647904,6.866517,11.03773,8.829695,4.250251,4.532599,0
231,1982,1,9.680249,6.923755,11.07028,8.864047,4.165348,4.304065,0
231,1983,1,9.72121,6.987702,11.10578,8.893577,4.131955,4.532599,0
231,1984,1,9.767267,7.060112,11.14266,8.937409,4.121733,4.624973,0
231,1985,1,9.845078,7.130089,11.21247,8.996418,4.315001,4.983607,0
231,1986,0,9.916553,7.207512,11.27746,9.064584,4.44622,4.795791,0
231,1987,1,9.997396,7.28919,11.3495,9.13854,4.554722,4.85203,0
231,1988,1,10.06618,7.373447,11.41147,9.205427,4.656909,5.356586,0
231,1989,1,10.13571,7.457733,11.47423,9.270905,4.77227,5.680172,0
231,1990,1,10.20805,7.534993,11.53847,9.332627,4.87123,5.749393,0
231,1991,1,10.26408,7.633187,11.59061,9.393459,4.988676,5.908083,0
231,1992,1,10.31379,7.721562,11.63755,9.451396,5.111968,6.120297,0
231,1993,1,10.35809,7.81416,11.67947,9.506488,5.11936,5.697093,0
231,1994,1,10.38797,7.893901,11.7115,9.556699,5.083161,5.817111,0
231,1995,1,10.40588,7.981283,11.73642,9.617675,5.09455,5.620401,0
231,1996,1,10.46307,8.06994,11.79273,9.703119,5.155135,5.680172,0
231,1997,1,10.49687,8.141744,11.82796,9.77754,5.289888,5.843544,0
231,1998,0,10.54044,8.230287,11.87686,9.853682,5.396173,6.204558,0
232,1981,1,10.30013,8.806035,12.07403,9.755033,6.755777,8.032685,0
232,1982,1,10.34313,8.846209,12.11578,9.790961,6.707288,8.066208,0
232,1983,1,10.38289,8.886234,12.15595,9.823231,6.665235,8.008033,0
232,1984,1,10.41784,8.917231,12.19307,9.851364,6.631238,8.068403,0
232,1985,1,10.46163,8.94698,12.24306,9.8823,6.591191,8.142645,0
232,1986,1,10.5034,8.967959,12.29136,9.908415,6.559898,8.070906,0
232,1987,1,10.54925,9.007769,12.34173,9.951545,6.514156,7.845025,0
232,1988,1,10.58675,9.025956,12.38495,9.978881,6.460174,7.681561,0
232,1989,1,10.62624,9.045547,12.43108,10.00641,6.420576,7.790282,0
232,1990,1,10.66743,9.064937,12.47946,10.03361,6.395362,7.791523,0
232,1991,1,10.70862,9.086165,12.52554,10.05935,6.388121,7.79688,0
232,1992,1,10.74062,9.109913,12.56401,10.08721,6.384385,7.812783,0
232,1993,1,10.77107,9.138161,12.60035,10.11852,6.388731,7.834392,0
232,1994,1,10.79382,9.152544,12.62873,10.13648,6.359814,7.505492,0
232,1995,1,10.80943,9.152902,12.6506,10.14425,6.346652,7.695758,0
232,1996,1,10.82668,9.146974,12.68066,10.15584,6.362671,7.786967,0
232,1997,1,10.84103,9.151909,12.70505,10.17483,6.386583,7.713785,0
232,1998,1,10.87708,9.184144,12.7466,10.21543,6.404901,8.123558,0
232,1999,0,10.91595,9.219158,12.79176,10.253,6.446286,8.281724,0
232,2000,0,10.95093,9.239148,12.83027,10.27414,6.5808,8.619389,0
232,2001,0,10.95939,9.246557,12.84966,10.2827,6.608161,8.381145,0
233,1981,1,9.964686,5.662613,11.83398,7.664393,8.028743,9.041211,0
233,1982,1,10.00926,5.708964,11.87566,7.698088,7.987671,9.121837,0
233,1983,1,10.0516,5.754085,11.91554,7.72759,7.957163,9.069813,0
233,1984,1,10.09037,5.800693,11.95241,7.757719,7.93451,9.183585,0
233,1985,1,10.13847,5.846318,12.0022,7.790906,7.924344,9.234155,0
233,1986,1,10.18397,5.890134,12.0503,7.825881,7.921149,9.167954,0
233,1987,1,10.23139,5.926408,12.10061,7.867204,7.910864,9.11636,0
233,1988,1,10.27007,5.972993,12.14395,7.907976,7.886799,9.200795,0
233,1989,1,10.31045,6.028755,12.18996,7.954978,7.879617,9.288227,0
233,1990,1,10.35275,6.076337,12.23843,8.001971,7.86722,9.29367,0
233,1991,1,10.39501,6.133358,12.28448,8.052908,7.863789,9.330166,0
233,1992,1,10.42657,6.182643,12.32265,8.09326,7.855235,9.29716,0
233,1993,1,10.45545,6.222259,12.35854,8.133885,7.842777,9.374583,0
233,1994,1,10.4773,6.249327,12.38645,8.169461,7.826215,9.36246,0
233,1995,1,10.49091,6.267829,12.40773,8.202342,7.817946,9.416378,0
233,1996,1,10.50791,6.27279,12.43728,8.240958,7.819324,9.485393,0
233,1997,1,10.52102,6.283296,12.46099,8.279382,7.820034,9.481359,0
233,1998,1,10.5555,6.305131,12.50184,8.330189,7.821304,9.477693,0
233,1999,0,10.59356,6.346405,12.5459,8.370289,7.834833,9.443514,0
233,2000,0,10.63115,6.367355,12.5843,8.408874,7.853245,9.463509,0
233,2001,0,10.63798,6.452464,12.60214,8.440357,7.856978,9.576163,0
234,1981,1,9.062212,7.753109,10.99855,8.279342,-1,4.094345,1
234,1982,0,9.089997,7.790093,11.02725,8.319576,-1,4.110874,1
234,1983,0,9.107454,7.815059,11.04817,8.347664,-1,4.060443,1
234,1984,0,9.127644,7.836071,11.06977,8.371728,-1,4.174387,1
234,1985,1,9.160625,7.850699,11.10802,8.393613,-1,4.219508,1
234,1986,1,9.194524,7.875857,11.14634,8.422243,-1,4.204693,1
234,1987,1,9.236903,7.885723,11.19248,8.444012,-1,4.174387,1
234,1988,1,9.272771,7.887539,11.23198,8.456866,-1,4.304065,1
234,1989,0,9.312982,7.888345,11.27513,8.471164,-1,4.41884,1
234,1990,0,9.357147,7.893127,11.32103,8.487957,-1,4.736198,1
234,1991,1,9.396679,7.895461,11.36158,8.503392,-1,4.787492,1
234,1992,1,9.43283,7.883647,11.39885,8.508394,-1,4.812184,1
234,1993,0,9.46773,7.872312,11.43438,8.515944,-1,4.836282,1
234,1994,0,9.499755,7.854244,11.4649,8.518314,-1,4.882802,1
234,1995,1,9.536022,7.833612,11.49547,8.520884,-1,4.927254,1
234,1996,0,9.594829,7.828437,11.54644,8.540603,-1,5.003946,1
234,1997,1,9.64707,7.847595,11.5898,8.576176,-1,5.043425,1
234,1998,0,9.69812,7.872819,11.6336,8.618289,-1,5.105946,1
234,1999,0,9.744194,7.865443,11.67372,8.636905,-1,5.141664,1
234,2000,0,9.77227,7.854261,11.70002,8.649422,-1,5.187386,1
234,2001,0,9.793254,7.86406,11.7196,8.67109,-1,5.247024,1
235,1981,1,9.557435,7.619234,11.13246,8.036671,4.473395,4.762174,0
235,1982,1,9.584481,7.668278,11.16245,8.088106,4.413079,4.867535,0
235,1983,1,9.600991,7.69903,11.1859,8.121353,4.352746,4.762174,0
235,1984,1,9.618399,7.721802,11.20921,8.148107,4.314137,4.941642,0
235,1985,1,9.650458,7.733689,11.25194,8.168754,4.295048,5.111988,0
235,1986,1,9.684316,7.755831,11.29431,8.196667,4.293079,5.337538,0
235,1987,1,9.728539,7.76208,11.34446,8.214402,4.306261,5.416101,0
235,1988,1,9.76764,7.75828,11.38791,8.222125,4.329795,5.480639,0
235,1989,1,9.811352,7.752654,11.43455,8.230971,4.359945,5.590987,0
235,1990,1,9.857185,7.752343,11.48323,8.24395,4.39353,5.697093,0
235,1991,1,9.897777,7.751446,11.52588,8.256527,4.414706,5.771441,0
235,1992,1,9.936205,7.734632,11.5649,8.255791,4.426551,5.743003,0
235,1993,1,9.9742,7.718531,11.60166,8.256271,4.419718,5.768321,0
235,1994,1,10.00836,7.690717,11.63268,8.247796,4.423304,5.777652,0
235,1995,1,10.04617,7.653512,11.66311,8.237471,4.460022,5.886104,0
235,1996,1,10.1068,7.630033,11.71408,8.243406,4.497873,5.955837,0
235,1997,1,10.15921,7.631829,11.75512,8.267382,4.547032,5.971262,0
235,1998,0,10.21156,7.63026,11.80019,8.291386,4.58349,6.025866,0
235,1999,0,10.26101,7.599704,11.84338,8.29681,4.611334,6.068426,0
235,2000,0,10.28944,7.559536,11.87255,8.291035,4.65043,6.09131,0
235,2001,0,10.31284,7.54658,11.89532,8.300602,4.678852,6.202536,0
236,1981,0,9.719408,6.326507,11.08957,7.815772,-1,3.912023,1
236,1982,0,9.741262,6.492643,11.11705,7.892854,-1,3.912023,1
236,1983,0,9.752708,6.590543,11.13692,7.943921,-1,3.951244,1
236,1984,0,9.769042,6.66135,11.15806,7.987099,-1,3.688879,1
236,1985,0,9.792986,6.719935,11.19314,8.026464,-1,4.219508,1
236,1986,1,9.817288,6.777102,11.22895,8.063274,-1,4.343805,1
236,1987,1,9.851298,6.826655,11.27245,8.09558,-1,3.988984,1
236,1988,0,9.880574,6.856756,11.31031,8.119067,-1,4.077538,1
236,1989,0,9.912262,6.886665,11.35169,8.145509,-1,4.127134,1
236,1990,0,9.946428,6.913194,11.39547,8.172635,-1,4.219508,1
236,1991,1,9.976954,6.945236,11.43471,8.205143,-1,4.356709,1
236,1992,1,10.00906,6.960862,11.47136,8.226228,-1,4.26268,1
236,1993,0,10.04054,6.976616,11.50696,8.24948,-1,4.143135,1
236,1994,1,10.0653,6.986728,11.53712,8.265993,-1,4.110874,1
236,1995,0,10.09052,6.998864,11.56677,8.279827,-1,3.850147,1
236,1996,1,10.12916,7.025759,11.61308,8.304445,-1,3.89182,1
236,1997,0,10.17035,7.06692,11.65475,8.339835,-1,3.931826,1
236,1998,0,10.20119,7.103701,11.69438,8.378224,-1,4.025352,1
236,1999,0,10.22613,7.138714,11.72935,8.415845,-1,3.970292,1
236,2000,0,10.23896,7.152853,11.7542,8.441992,-1,3.663562,1
237,1981,1,10.18359,7.435969,11.96992,8.46651,4.250251,4.844187,0
237,1982,1,10.23049,7.493155,12.01439,8.518822,4.213934,5.010635,0
237,1983,1,10.28132,7.545228,12.0595,8.574251,4.197726,5.135798,0
237,1984,1,10.33036,7.582739,12.1021,8.620563,4.222002,5.420535,0
237,1985,1,10.384,7.617983,12.15438,8.666175,4.275872,5.627621,0
237,1986,1,10.43576,7.660028,12.20498,8.713862,4.349446,5.624018,0
237,1987,1,10.48622,7.685675,12.25543,8.751712,4.419818,5.703783,0
237,1988,1,10.53284,7.707081,12.30015,8.787335,4.581789,6.169611,0
237,1989,1,10.58504,7.733115,12.34902,8.827016,4.770198,6.324359,0
237,1990,1,10.6425,7.762152,12.40179,8.867816,4.92347,6.674562,0
237,1991,1,10.70139,7.794737,12.45366,8.912495,5.013152,6.971669,0
237,1992,1,10.7513,7.811265,12.49765,8.940712,5.143521,7.176255,0
237,1993,1,10.80156,7.820201,12.54032,8.964968,5.282156,7.31055,0
237,1994,1,10.84261,7.831021,12.57424,8.98473,5.419449,7.491087,0
237,1995,1,10.87452,7.838881,12.60047,8.999408,5.534754,7.632885,0
237,1996,1,10.90794,7.838438,12.63214,9.002584,5.63323,7.76684,0
237,1997,1,10.9426,7.840224,12.66075,9.007719,5.709198,7.701653,0
237,1998,1,10.99944,7.850212,12.7081,9.040775,5.695691,7.178545,0
237,1999,1,11.06849,7.898557,12.76262,9.096566,5.682359,7.239933,0
237,2000,0,11.13256,7.927152,12.81149,9.143293,5.681997,7.281386,0
237,2001,0,11.17435,7.930556,12.84089,9.149748,5.659227,7.421177,0
238,1981,0,8.852379,5.331268,10.66856,6.664281,3.557104,7.938089,0
238,1982,0,8.891124,5.365387,10.7081,6.698068,3.544222,8.20166,0
238,1983,0,8.936993,5.412498,10.74984,6.745844,3.524857,8.219596,0
238,1984,0,8.981789,5.456573,10.7909,6.793203,3.545706,8.364508,0
238,1985,1,9.037349,5.480859,10.84469,6.820416,3.557173,8.498418,0
238,1986,1,9.096579,5.524416,10.89803,6.859418,3.599759,8.463581,0
238,1987,1,9.158743,5.564449,10.95445,6.901014,3.665293,8.582232,0
238,1988,1,9.221727,5.606859,11.00721,6.947179,3.71215,8.661294,0
238,1989,1,9.291832,5.645648,11.06518,6.995824,3.744327,8.824384,0
238,1990,0,9.360075,5.683136,11.12548,7.040578,3.791993,8.978282,0
238,1991,1,9.423001,5.71066,11.1824,7.080807,3.848873,8.955577,0
238,1992,1,9.484835,5.747428,11.23437,7.126507,4.093919,9.044049,0
238,1993,1,9.54972,5.781535,11.28636,7.173926,4.209313,9.130431,0
238,1994,1,9.60733,5.794132,11.33016,7.209649,4.292688,9.191259,0
238,1995,1,9.661852,5.807842,11.36813,7.244581,4.419085,9.339086,0
238,1996,1,9.724861,5.833875,11.41656,7.290436,4.476159,9.44715,0
238,1997,1,9.779959,5.856813,11.45918,7.335743,4.462592,9.496572,0
238,1998,1,9.839373,5.858684,11.51374,7.372367,4.448235,9.536257,0
238,1999,0,9.900191,5.870776,11.57271,7.42178,4.49006,9.687134,0
238,2000,0,9.956623,5.889589,11.62393,7.473196,4.572364,9.566825,0
238,2001,0,9.998317,5.84038,11.6622,7.502797,4.642219,9.463198,0
239,1981,0,8.556606,3.370738,10.56704,5.378052,-1,6.234411,1
239,1982,0,8.593522,3.411118,10.60414,5.422914,-1,6.248043,1
239,1983,0,8.635914,3.705781,10.64516,5.544218,-1,6.202536,1
239,1984,0,8.676787,4.077298,10.68433,5.704038,-1,6.139884,1
239,1985,1,8.74271,4.255894,10.75424,5.792878,-1,6.075346,1
239,1986,0,8.805841,4.322064,10.82036,5.846562,-1,6.030685,1
239,1987,0,8.877575,4.393767,10.89205,5.907541,-1,5.988961,1
239,1988,0,8.943984,4.451333,10.95479,5.964722,-1,5.886104,1
239,1989,0,9.013244,4.51558,11.01924,6.028109,-1,5.857933,1
239,1990,0,9.082768,4.530308,11.08463,6.067389,-1,5.849325,1
239,1991,0,9.140664,4.549055,11.13875,6.11618,-1,5.802118,1
239,1992,0,9.191149,4.555693,11.18761,6.153543,-1,5.755742,1
239,1993,0,9.23554,4.558188,11.23099,6.18988,-1,5.46806,1
239,1994,0,9.267645,4.568831,11.26322,6.222742,-1,5.509388,1
239,1995,0,9.298064,4.611677,11.28917,6.270132,-1,5.505332,1
239,1996,0,9.348731,4.596563,11.33954,6.273605,-1,5.493062,1
239,1997,0,9.384857,4.597859,11.37253,6.284243,-1,5.529429,1
239,1998,0,9.436933,4.489307,11.42299,6.248943,-1,5.613128,1
239,1999,0,9.49754,4.386896,11.47981,6.240695,-1,5.69036,1
239,2000,0,9.522478,4.298969,11.51261,6.226503,-1,5.780744,1
239,2001,0,9.548005,4.210343,11.54189,6.218416,-1,5.886104,1
240,1981,0,9.085344,6.101439,10.56449,7.378509,-1,5.655992,1
240,1982,1,9.139335,6.079772,10.60409,7.371296,-1,5.726848,1
240,1983,1,9.190773,6.053728,10.64049,7.361033,-1,5.605802,1
240,1984,0,9.235918,6.028584,10.67426,7.349844,-1,5.638355,1
240,1985,0,9.295779,5.973005,10.72513,7.328082,-1,5.786897,1
240,1986,0,9.351029,5.966013,10.77425,7.34052,-1,5.736572,1
240,1987,0,9.410486,5.947063,10.82883,7.351461,-1,5.755742,1
240,1988,1,9.460043,5.974364,10.8755,7.387989,-1,5.872118,1
240,1989,0,9.508433,6.015204,10.92381,7.433393,-1,6.021023,1
240,1990,1,9.555893,6.092327,10.9729,7.490033,-1,6.075346,1
240,1991,0,9.598884,6.139984,11.01704,7.535784,-1,6.082219,1
240,1992,0,9.635189,6.176627,11.05489,7.574165,-1,6.079933,1
240,1993,0,9.669664,6.203284,11.09036,7.610925,-1,6.23637,1
240,1994,1,9.693596,6.203902,11.11748,7.635018,-1,6.2672,1
240,1995,0,9.70822,6.205715,11.1389,7.65847,-1,6.369901,1
240,1996,0,9.729661,6.202514,11.17355,7.696185,-1,6.577861,1
240,1997,0,9.743598,6.210823,11.19952,7.733587,-1,6.456769,1
240,1998,0,9.784319,6.349928,11.24009,7.803108,-1,6.475433,1
240,1999,0,9.823794,6.302637,11.27995,7.808171,-1,6.685861,1
