"firm","year","pat_any","lgspilltec1","lgspillsic1","lgmalspilltec1","lgmalspillsic1","lgrd1","lsales1","lgrd1_dum"
103,1991,1,9.605867,9.799309,11.26332,10.13509,-1,5.613128,1
103,1992,0,9.640685,9.835451,11.30171,10.17048,-1,5.602119,1
103,1993,1,9.674857,9.876237,11.33828,10.21089,-1,5.46806,1
103,1994,1,9.704988,9.915074,11.36961,10.24958,-1,5.407172,1
103,1995,1,9.736633,9.955424,11.40105,10.28831,-1,5.605802,1
103,1996,1,9.79671,10.01596,11.45451,10.34803,-1,5.793014,1
103,1997,1,9.845242,10.07274,11.49774,10.40468,-1,5.840641,1
103,1998,0,9.90066,10.13416,11.54506,10.46352,-1,5.958425,1
103,1999,0,9.950605,10.16702,11.58851,10.49776,-1,6.352629,1
103,2000,0,9.982781,10.20606,11.61827,10.53617,-1,6.378426,1
103,2001,0,10.00957,10.23112,11.64151,10.56049,-1,6.415097,1
105,1981,0,9.291229,8.916399,11.05523,9.627635,-1,8.970686,1
105,1982,0,9.327615,9.007953,11.08995,9.712114,-1,9.14804,1
105,1983,0,9.361361,9.090525,11.12171,9.787514,-1,9.029179,1
105,1984,0,9.393275,9.153801,11.15214,9.845037,-1,9.03229,1
105,1985,0,9.44173,9.217924,11.2035,9.902578,-1,9.021235,1
105,1986,0,9.490296,9.27728,11.25337,9.956185,-1,8.942853,1
105,1987,1,9.543564,9.30303,11.30833,9.978959,-1,8.297792,1
105,1988,0,9.58992,9.316536,11.35587,9.990633,-1,8.456806,1
105,1989,1,9.639334,9.329049,11.40586,10.00307,-1,8.344267,1
105,1990,0,9.690723,9.348561,11.45758,10.02238,-1,8.628555,1
105,1991,1,9.736563,9.363792,11.50306,10.03921,-1,8.84621,1
105,1992,0,9.775788,9.368483,11.54376,10.04511,-1,8.743053,1
105,1993,1,9.814284,9.3562,11.58195,10.03503,-1,8.678461,1
105,1994,1,9.845787,9.327477,11.61285,10.0102,-1,8.674539,1
105,1995,0,9.87624,9.287317,11.6406,9.974276,-1,8.795128,1
105,1996,0,9.918897,9.244964,11.68621,9.934044,-1,8.895904,1
105,1997,0,9.958674,9.201702,11.72178,9.893455,-1,9.020632,1
105,1998,0,10.01178,9.239602,11.76828,9.926028,-1,9.016027,1
105,1999,0,10.05625,9.267567,11.81409,9.951583,-1,8.793308,1
105,2000,0,10.08232,9.320426,11.84562,9.997643,-1,8.859221,1
105,2001,0,10.1056,9.277496,11.87055,9.957901,-1,9.392078,1
106,1981,1,10.0997,9.665135,11.64129,9.948403,6.329693,7.8336,0
106,1982,1,10.1229,9.684213,11.66812,9.969728,6.284443,7.905073,0
106,1983,1,10.13419,9.694747,11.68652,9.982043,6.24633,7.792762,0
106,1984,1,10.14514,9.70774,11.70501,9.996116,6.202272,7.960324,0
106,1985,1,10.17212,9.72548,11.74228,10.0159,6.164963,8.181721,0
106,1986,1,10.20113,9.749599,11.78041,10.0406,6.145984,8.230577,0
106,1987,1,10.24218,9.785315,11.82815,10.07757,6.141024,8.214736,0
106,1988,1,10.27896,9.819283,11.86976,10.11194,6.126897,8.328934,0
106,1989,1,10.3211,9.859613,11.91522,10.15231,6.132033,8.554489,0
106,1990,1,10.36544,9.901937,11.9626,10.19396,6.201303,8.54811,0
106,1991,1,10.40481,9.94375,12.00401,10.23497,6.275712,8.56121,0
106,1992,1,10.44259,9.979043,12.04239,10.27017,6.32787,8.431853,0
106,1993,1,10.48091,10.01933,12.07933,10.31048,6.376922,8.524367,0
106,1994,1,10.51703,10.05747,12.11171,10.34865,6.441729,8.628377,0
106,1995,1,10.55712,10.09681,12.14504,10.38666,6.517828,8.819221,0
106,1996,1,10.61926,10.15704,12.1995,10.4459,6.589512,8.960211,0
106,1997,1,10.67346,10.21339,12.24471,10.50198,6.662253,8.973351,0
106,1998,1,10.71862,10.27404,12.28783,10.56006,6.750257,9.078978,0
106,1999,0,10.75573,10.30346,12.32558,10.59182,6.900328,9.444385,0
106,2000,0,10.78148,10.34001,12.35188,10.62818,7.02173,9.493261,0
106,2001,0,10.79783,10.36316,12.37004,10.6508,7.107522,9.430279,0
108,1981,1,9.995939,8.054618,11.39286,8.853951,3.557104,2.995732,0
108,1982,0,10.02582,8.098086,11.42404,8.889685,3.544222,3.295837,0
108,1983,1,10.05949,8.159033,11.45919,8.941352,3.524857,3.218876,0
108,1984,0,10.09532,8.237813,11.49466,9.009334,3.502919,3.583519,0
108,1985,0,10.1701,8.340725,11.57329,9.101729,3.600855,3.931826,0
108,1986,0,10.2391,8.437579,11.64488,9.190495,3.769266,4.025352,0
108,1987,1,10.31393,8.528972,11.72202,9.280529,3.887646,4.189655,0
108,1988,1,10.37849,8.607438,11.78845,9.356477,3.971761,4.189655,0
108,1989,0,10.44335,8.676408,11.85483,9.428113,4.008962,4.174387,0
108,1990,1,10.51073,8.75298,11.92268,9.50631,4.054116,4.110874,0
108,1991,1,10.56474,8.807123,11.97689,9.562993,4.04446,4.110874,0
108,1992,0,10.61304,8.85176,12.02647,9.610812,4.050753,4.204693,0
108,1993,0,10.65566,8.894384,12.06985,9.65495,4.07114,4.234107,0
108,1994,0,10.6898,8.9296,12.10495,9.687819,4.119463,4.143135,0
108,1995,0,10.71908,8.963706,12.13426,9.7129,4.121824,4.110874,0
108,1996,0,10.79627,9.03344,12.20289,9.789226,4.120583,4.189655,0
108,1997,0,10.84279,9.106014,12.24334,9.852298,4.148767,4.094345,0
108,1998,1,10.9143,9.20011,12.30542,9.941896,4.122279,3.828641,0
108,1999,0,10.99918,9.293226,12.3782,10.03644,4.113581,3.555348,0
108,2000,0,11.05114,9.341547,12.42501,10.09089,4.088197,3.526361,0
108,2001,0,11.09904,9.405437,12.47108,10.15302,4.079356,3.7612,0
112,1981,1,8.524665,7.691109,10.38987,8.307188,2.863957,3.044523,0
112,1982,0,8.573459,7.727392,10.42983,8.350268,2.896361,3.433987,0
112,1983,1,8.632318,7.769715,10.47377,8.402634,2.912928,3.433987,0
112,1984,1,8.695745,7.826511,10.51835,8.467536,2.995968,3.637586,0
112,1985,1,8.767,7.884345,10.5813,8.532887,3.054169,3.73767,0
112,1986,1,8.837741,7.940159,10.64237,8.596258,3.154917,3.931826,0
112,1987,1,8.921611,8.018329,10.71015,8.679545,3.228607,4.204693,0
112,1988,0,8.999281,8.091993,10.77205,8.759989,3.373897,4.477337,0
112,1989,1,9.078818,8.166734,10.83695,8.842535,3.512739,4.65396,0
112,1990,0,9.156301,8.241657,10.90197,8.92371,3.671657,4.727388,0
112,1991,1,9.230175,8.317882,10.96227,9.003205,3.831557,4.787492,0
112,1992,0,9.300554,8.393628,11.01889,9.081942,3.962673,4.905275,0
112,1993,1,9.372208,8.473082,11.07476,9.164213,4.093532,5.056246,0
112,1994,1,9.436419,8.5454,11.12253,9.237787,4.234603,5.111988,0
112,1995,1,9.499599,8.622967,11.1659,9.309886,4.362708,5.209486,0
112,1996,1,9.582275,8.711648,11.22612,9.396183,4.455124,5.278115,0
112,1997,1,9.665719,8.812737,11.28003,9.491462,4.576326,5.351858,0
112,1998,0,9.760947,8.923206,11.34688,9.598172,4.691967,5.420535,0
112,1999,0,9.881341,9.061031,11.42532,9.729683,4.802185,5.488938,0
112,2000,0,9.941646,9.149282,11.47635,9.809055,4.876808,5.594711,0
112,2001,0,10.00165,9.233408,11.52303,9.891287,4.904669,5.700444,0
115,1981,1,9.792892,7.224025,11.55882,8.463054,8.306375,8.607034,0
115,1982,1,9.812886,7.260567,11.58442,8.491021,8.249837,8.60282,0
115,1983,1,9.819298,7.28483,11.60093,8.50942,8.193736,8.435549,0
115,1984,1,9.821914,7.303298,11.61648,8.522184,8.126602,8.286017,0
115,1985,1,9.840202,7.328516,11.65037,8.550798,8.069329,8.389132,0
115,1986,1,9.855474,7.353651,11.68344,8.578184,8.012459,8.309184,0
115,1987,1,9.886729,7.376187,11.72758,8.610672,7.960089,8.165079,0
115,1988,1,9.91913,7.389316,11.76764,8.637273,7.904901,8.327243,0
115,1989,1,9.959637,7.411678,11.81242,8.672874,7.85292,8.587651,0
115,1990,1,10.00315,7.448524,11.85934,8.715891,7.811268,8.869679,0
115,1991,1,10.04145,7.482323,11.90033,8.75527,7.784547,8.956609,0
115,1992,1,10.07581,7.509697,11.9376,8.788057,7.763815,8.843038,0
115,1993,1,10.11088,7.54142,11.97375,8.825649,7.746889,8.831566,0
115,1994,1,10.14563,7.566343,12.00619,8.861037,7.720592,8.942984,0
115,1995,1,10.18358,7.580243,12.03899,8.88742,7.69786,9.097619,0
115,1996,1,10.24084,7.623249,12.09215,8.943015,7.699124,9.226706,0
115,1997,1,10.29206,7.65933,12.1368,8.985642,7.716662,9.313438,0
115,1998,1,10.33176,7.698582,12.17843,9.022342,7.746199,9.444305,0
115,1999,1,10.36087,7.729021,12.21467,9.050993,7.781584,9.522447,0
115,2000,0,10.38626,7.757363,12.24138,9.082224,7.813652,9.359966,0
115,2001,0,10.40139,7.779288,12.25897,9.103176,7.867141,9.471088,0
117,1981,0,8.776244,8.932344,10.53099,9.356196,2.863957,4.007333,0
117,1982,1,8.816904,8.970659,10.57132,9.395788,2.803641,4.143135,0
117,1983,1,8.870397,9.024136,10.617,9.449855,2.743308,4.204693,0
117,1984,1,8.927734,9.08523,10.66377,9.511261,2.685085,4.330733,0
117,1985,1,9.003214,9.147104,10.72635,9.573978,2.72525,4.465908,0
117,1986,1,9.07123,9.204358,10.78595,9.632763,2.752719,4.61512,0
117,1987,1,9.146042,9.272816,10.85004,9.702251,2.771837,4.672829,0
117,1988,0,9.220078,9.349863,10.91071,9.780396,2.783026,4.682131,0
117,1989,1,9.299839,9.435078,10.97607,9.867045,2.861213,4.744932,0
117,1990,1,9.379344,9.525496,11.04387,9.957991,2.915768,4.795791,0
117,1991,1,9.453755,9.616423,11.10779,10.04902,2.952888,4.804021,0
117,1992,0,9.528696,9.709717,11.16764,10.14191,2.977208,4.85203,0
117,1993,0,9.604362,9.805493,11.22708,10.23751,2.993449,4.969813,0
117,1994,0,9.672338,9.88919,11.27823,10.32099,3.054677,5.111988,0
117,1995,0,9.731052,9.965795,11.32185,10.39722,3.051969,5.247024,0
117,1996,0,9.805787,10.04982,11.37835,10.48008,3.138976,5.356586,0
117,1997,1,9.868425,10.13373,11.42715,10.56273,3.203486,5.451038,0
117,1998,0,9.9377,10.21893,11.48906,10.64762,3.251535,5.572154,0
117,1999,0,10.00599,10.32087,11.55741,10.74956,3.288411,5.616771,0
117,2000,0,10.0708,10.41232,11.61623,10.83991,3.316232,5.587249,0
117,2001,0,10.13286,10.50308,11.66677,10.92879,3.335792,5.686975,0
119,1981,0,8.988758,6.322386,10.9085,8.037802,2.863957,4.330733,0
119,1982,0,9.021716,6.382814,10.94644,8.084941,2.896361,4.369448,0
119,1983,0,9.046994,6.447587,10.98161,8.13626,2.912928,4.234107,0
119,1984,0,9.073627,6.509727,11.01558,8.186541,2.920621,4.304065,0
119,1985,0,9.115176,6.581497,11.06434,8.237898,2.921526,4.49981,0
119,1986,1,9.156883,6.641783,11.1118,8.286726,2.917673,4.477337,0
119,1987,1,9.20334,6.700977,11.16253,8.33563,2.980961,4.543295,0
119,1988,0,9.242735,6.755801,11.20573,8.382282,2.961598,4.60517,0
119,1989,0,9.282307,6.807034,11.25109,8.430111,3.004173,4.65396,0
119,1990,0,9.323361,6.851837,11.29839,8.476515,3.032391,4.644391,0
119,1991,0,9.363365,6.902609,11.34254,8.526849,3.049389,4.543295,0
119,1992,0,9.395062,6.926751,11.37953,8.558111,3.057908,4.356709,0
119,1993,1,9.425449,6.94967,11.41408,8.588201,3.009049,4.574711,0
119,1994,1,9.451969,7.024493,11.44146,8.629348,3.016404,4.65396,0
119,1995,0,9.473551,7.099514,11.46341,8.666354,2.967243,4.60517,0
119,1996,0,9.501875,7.179319,11.49648,8.699243,2.864591,4.543295,0
119,1997,1,9.52719,7.262385,11.52279,8.735782,2.766985,4.574711,0
119,1998,0,9.557498,7.338941,11.56233,8.783282,2.674487,4.564348,0
119,1999,0,9.587624,7.398645,11.60356,8.83341,2.587623,4.454347,0
119,2000,0,9.610496,7.439013,11.63763,8.869712,2.50623,4.49981,0
119,2001,0,9.615634,7.466307,11.65543,8.883374,2.343711,4.454347,0
123,1981,1,7.847645,5.123369,10.50645,7.773721,4.250251,5.849325,0
123,1982,1,7.884681,5.245429,10.54123,7.808769,4.189936,5.955837,0
123,1983,1,7.919299,5.369823,10.57383,7.854065,4.177029,6.059123,0
123,1984,1,7.949645,5.50364,10.60499,7.914683,4.226296,6.100319,0
123,1985,1,7.999088,5.651937,10.65927,7.992252,4.31738,6.161207,0
123,1986,1,8.049343,5.800972,10.71173,8.072655,4.447994,6.018593,0
123,1987,1,8.108533,5.918696,10.7706,8.162517,4.483796,6.025866,0
123,1988,0,8.165207,6.022533,10.82216,8.242403,4.479325,6.084499,0
123,1989,1,8.224847,6.125056,10.87616,8.3243,4.498798,6.111467,0
123,1990,1,8.281815,6.215571,10.93098,8.408172,4.509026,6.150603,0
123,1991,1,8.33374,6.297618,10.97802,8.475325,4.536794,6.165418,0
123,1992,1,8.380523,6.358916,11.02012,8.530293,4.610883,6.226537,0
123,1993,1,8.422028,6.406732,11.05846,8.578103,4.715083,6.298949,0
123,1994,1,8.456569,6.470072,11.08874,8.617326,4.799563,6.434546,0
123,1995,0,8.487063,6.540733,11.11414,8.647609,4.931973,6.633318,0
123,1996,1,8.529036,6.61534,11.16172,8.723222,5.033913,6.760415,0
123,1997,1,8.563311,6.697293,11.19567,8.787954,5.150413,6.937314,0
123,1998,1,8.608415,6.777916,11.24149,8.875011,5.251057,7.112328,0
123,1999,0,8.662618,6.842723,11.29054,8.967719,5.317226,7.078341,0
123,2000,0,8.696815,6.888389,11.32379,9.035634,5.376343,7.138073,0
123,2001,0,8.72978,6.924566,11.34956,9.107361,5.44865,7.463937,0
126,1981,0,9.28214,7.742879,11.04215,9.182754,-1,6.818924,1
126,1982,0,9.313342,7.764083,11.07307,9.204838,-1,6.912743,1
126,1983,1,9.34758,7.770218,11.1035,9.216573,-1,6.937314,1
126,1984,1,9.383622,7.796978,11.13401,9.245137,-1,7.17549,1
126,1985,0,9.462573,7.836564,11.19679,9.296885,-1,7.41216,1
126,1986,1,9.535794,7.885626,11.25665,9.356844,-1,7.608375,1
126,1987,1,9.617312,7.9569,11.32475,9.432351,-1,7.812378,1
126,1988,1,9.69023,8.019654,11.38418,9.500795,-1,7.964503,1
126,1989,1,9.76107,8.075129,11.44432,9.565025,-1,8.142645,1
126,1990,1,9.830033,8.130732,11.50491,9.628101,-1,8.432507,1
126,1991,1,9.887725,8.189161,11.55573,9.68807,-1,8.673171,1
126,1992,1,9.943381,8.247475,11.60335,9.749074,-1,8.729397,1
126,1993,1,9.993249,8.297392,11.64657,9.801741,-1,8.923191,1
126,1994,1,10.03391,8.340771,11.68148,9.847242,-1,9.051228,1
126,1995,1,10.06588,8.394228,11.7114,9.902195,-1,9.215825,1
126,1996,0,10.12568,8.451566,11.76753,9.967847,-1,9.401952,1
126,1997,1,10.16221,8.504228,11.80516,10.02292,-1,9.838362,1
126,1998,0,10.2127,8.541979,11.85517,10.06727,-1,10.02007,1
126,1999,0,10.27035,8.582892,11.90884,10.11455,-1,10.04221,1
126,2000,0,10.31143,8.616075,11.94591,10.15032,-1,10.06058,1
126,2001,0,10.34291,8.640553,11.97731,10.17856,-1,10.14258,1
127,1981,0,9.925401,7.018671,11.61375,7.873293,4.655716,7.232733,0
127,1982,1,9.967823,7.002555,11.65261,7.867082,4.595401,7.305188,0
127,1983,1,10.00891,7.000601,11.69006,7.869534,4.518745,7.223296,0
127,1984,1,10.04725,7.003052,11.72527,7.877304,4.445258,7.288244,0
127,1985,1,10.09773,6.999396,11.7769,7.879839,4.374975,7.344719,0
127,1986,1,10.14936,7.066384,11.8274,7.932173,4.308208,7.328437,0
127,1987,1,10.20413,7.120047,11.88171,7.978912,4.264477,7.431892,0
127,1988,1,10.25249,7.183416,11.92947,8.042128,4.259449,7.588324,0
127,1989,1,10.30395,7.239975,11.98063,8.10329,4.250332,7.725771,0
127,1990,1,10.35498,7.292588,12.03317,8.156744,4.25444,7.683403,0
127,1991,1,10.40143,7.340532,12.08116,8.2053,4.235583,7.597898,0
127,1992,1,10.44201,7.38436,12.12332,8.251464,4.19786,7.353082,0
127,1993,1,10.48051,7.420732,12.16322,8.292473,4.144641,7.301148,0
127,1994,1,10.51029,7.430382,12.19481,8.315696,4.076641,7.30317,0
127,1995,1,10.53546,7.444465,12.22113,8.343631,3.914122,7.330405,0
127,1996,1,10.57086,7.476988,12.26025,8.38951,3.751603,7.624131,0
127,1997,0,10.60182,7.50359,12.29162,8.427122,3.589084,7.274479,0
127,1998,1,10.64704,7.534304,12.33641,8.470689,3.426565,7.213032,0
127,1999,0,10.68945,7.547415,12.38287,8.503903,3.264046,7.33106,0
127,2000,0,10.72363,7.561426,12.41987,8.537486,3.101527,7.666222,0
127,2001,0,10.74378,7.580539,12.44406,8.57653,2.939008,7.783224,0
128,1981,1,8.740256,4.738827,10.89548,7.385479,4.473395,5.455321,0
128,1982,1,8.775647,4.825677,10.9285,7.423948,4.432323,5.575949,0
128,1983,1,8.803274,4.882738,10.95579,7.454285,4.425835,5.568345,0
128,1984,1,8.828092,4.922774,10.98247,7.486763,4.397019,5.31812,0
128,1985,1,8.864289,4.97226,11.02448,7.521905,4.384847,5.537334,0
128,1986,1,8.899767,5.019213,11.06621,7.556287,4.352742,5.568345,0
128,1987,1,8.941907,5.058353,11.1141,7.593746,4.286016,5.602119,0
128,1988,1,8.978456,5.124927,11.15579,7.628287,4.241458,5.686975,0
128,1989,1,9.019187,5.20021,11.20087,7.665411,4.216702,5.894403,0
128,1990,1,9.063004,5.246625,11.24804,7.701873,4.190326,5.986452,0
128,1991,1,9.10358,5.302797,11.29085,7.737991,4.162454,6.047372,0
128,1992,1,9.140153,5.335513,11.32941,7.761086,4.133592,6.126869,0
128,1993,1,9.177217,5.386349,11.36652,7.787523,4.157779,6.177944,0
128,1994,1,9.207546,5.418583,11.39723,7.805567,4.1902,6.278522,0
128,1995,1,9.237465,5.45409,11.42618,7.820896,4.213432,6.386879,0
128,1996,1,9.277252,5.490026,11.47013,7.857304,4.272784,6.556778,0
128,1997,1,9.316685,5.534512,11.50812,7.900667,4.343323,6.632002,0
128,1998,1,9.367195,5.580224,11.55195,7.951249,4.407861,6.725034,0
128,1999,1,9.407338,5.64987,11.59248,7.997883,4.532972,6.84588,0
128,2000,0,9.432408,5.704226,11.62181,8.036721,4.625019,6.850126,0
128,2001,0,9.449635,5.701631,11.64175,8.053225,4.718176,6.995766,0
129,1981,1,9.026429,8.858355,10.99506,9.621191,-1,7.013016,1
129,1982,1,9.063743,8.883967,11.03099,9.648988,-1,7.126087,1
129,1983,1,9.10485,8.936193,11.06874,9.697524,-1,7.247081,1
129,1984,1,9.144875,9.009563,11.10521,9.764256,-1,7.343426,1
129,1985,1,9.203126,9.105385,11.16788,9.855152,-1,7.50329,1
129,1986,1,9.260614,9.198146,11.22772,9.943213,-1,7.619724,1
129,1987,1,9.3275,9.299937,11.29388,10.03973,-1,7.711549,1
129,1988,1,9.390015,9.381119,11.35179,10.11842,-1,7.817223,1
129,1989,1,9.45617,9.465141,11.41173,10.19903,-1,7.964851,1
129,1990,1,9.521477,9.562357,11.4723,10.28968,-1,8.046229,1
129,1991,1,9.578624,9.633513,11.52365,10.35683,-1,8.159946,1
129,1992,1,9.62967,9.696491,11.56987,10.41537,-1,8.272571,1
129,1993,1,9.67475,9.755997,11.61136,10.46908,-1,8.341172,1
129,1994,1,9.708052,9.795048,11.64262,10.50618,-1,8.386629,1
129,1995,1,9.733861,9.809539,11.66714,10.52414,-1,8.494743,1
129,1996,1,9.778502,9.899638,11.7149,10.60906,-1,8.781402,1
129,1997,1,9.812691,9.970851,11.74706,10.67319,-1,8.794673,1
129,1998,1,9.863985,10.08504,11.79585,10.77425,-1,8.486734,1
129,1999,0,9.917372,10.19874,11.8488,10.8826,-1,8.520786,1
129,2000,0,9.956025,10.29957,11.88572,10.96467,-1,8.55314,1
129,2001,0,9.987194,10.41474,11.91567,11.0573,-1,8.659387,1
131,1981,1,9.038235,3.925926,10.76474,5.662266,-1,8.613231,1
131,1982,1,9.078605,3.935595,10.79809,5.683039,-1,8.883363,1
131,1983,0,9.127361,3.939494,10.83626,5.690399,-1,8.998755,1
131,1984,0,9.114569,3.943735,10.86339,5.709097,-1,9.187072,1
131,1985,0,9.323637,3.936376,10.96559,5.729188,-1,9.464595,1
131,1986,0,9.469522,3.942105,11.05197,5.753909,-1,9.468388,1
131,1987,1,9.592052,3.934316,11.13893,5.797991,-1,9.725915,1
131,1988,1,9.693253,3.919344,11.21295,5.829864,-1,9.771726,1
131,1989,1,9.781895,3.901357,11.2843,5.851655,-1,10.04038,1
131,1990,1,9.854486,3.890885,11.35282,5.879594,-1,10.12851,1
131,1991,1,9.906143,3.879899,11.40638,5.919247,-1,10.09955,1
131,1992,1,9.97188,3.859137,11.4599,5.949623,-1,10.15669,1
131,1993,1,10.01924,3.832768,11.50462,5.971303,-1,10.20215,1
131,1994,1,10.06213,3.794854,11.54192,5.986048,-1,9.559094,1
131,1995,0,10.10097,3.744556,11.57368,5.997443,-1,9.628787,1
131,1996,0,10.21448,3.7049,11.65061,6.004327,-1,9.737551,1
131,1997,0,10.21322,3.696825,11.68029,6.015477,-1,9.757305,1
131,1998,0,10.26825,3.679509,11.73905,6.027577,-1,9.849981,1
131,1999,0,10.34154,3.602413,11.80825,6.044009,-1,9.918228,1
131,2000,0,10.39094,3.530891,11.85475,6.075586,-1,10.01704,1
131,2001,0,10.4399,3.49956,11.90122,6.104718,-1,10.13749,1
132,1981,1,9.291081,7.906252,11.22896,9.082177,4.655716,6.727432,0
132,1982,1,9.322681,7.94383,11.25993,9.118306,4.642835,6.933423,0
132,1983,1,9.344051,7.98462,11.28465,9.153957,4.694952,6.942157,0
132,1984,1,9.36449,8.030734,11.30881,9.193401,4.827723,6.917706,0
132,1985,1,9.398851,8.072989,11.35186,9.233893,4.969697,7.160846,0
132,1986,1,9.434362,8.094535,11.39487,9.26544,5.060493,7.272398,0
132,1987,1,9.477507,8.100742,11.4452,9.293733,5.252859,7.272398,0
132,1988,1,9.516335,8.10336,11.48897,9.31544,5.401511,7.36897,0
132,1989,1,9.559727,8.113543,11.53586,9.341643,5.539512,7.577634,0
132,1990,1,9.604828,8.121553,11.58462,9.367553,5.630556,7.659172,0
132,1991,1,9.643909,8.139024,11.6275,9.395041,5.732241,7.700748,0
132,1992,1,9.678929,8.15966,11.66675,9.421685,5.803657,7.694393,0
132,1993,1,9.712848,8.181504,11.704,9.44934,5.874429,7.728416,0
132,1994,1,9.742985,8.191657,11.7354,9.46759,5.903302,7.817626,0
132,1995,1,9.774113,8.19279,11.76559,9.47918,6.021854,8.034307,0
132,1996,1,9.823249,8.202948,11.81494,9.504816,6.101017,8.228444,0
132,1997,1,9.86904,8.237919,11.85534,9.541566,6.170373,8.312871,0
132,1998,0,9.918599,8.283314,11.90059,9.587206,6.250809,8.422442,0
132,1999,0,9.959507,8.328966,11.94312,9.632316,6.341418,8.288534,0
132,2000,0,9.985979,8.348522,11.97275,9.660484,6.422006,8.39976,0
132,2001,0,10.00608,8.370928,11.99511,9.685524,6.531857,8.594339,0
133,1981,1,10.34238,8.691936,12.18906,9.319894,8.61335,9.271059,0
133,1982,1,10.38785,8.739159,12.23182,9.370507,8.580501,9.382022,0
133,1983,1,10.43529,8.803164,12.27454,9.435836,8.560647,9.270306,0
133,1984,1,10.48019,8.860343,12.3149,9.493689,8.54735,9.301186,0
133,1985,1,10.53378,8.917951,12.36813,9.552353,8.535003,9.342946,0
133,1986,1,10.58466,8.970248,12.41934,9.606004,8.53083,9.353314,0
133,1987,1,10.63393,9.014992,12.47067,9.650834,8.539278,9.31722,0
133,1988,1,10.67727,9.055607,12.51526,9.690901,8.55806,9.502786,0
133,1989,1,10.72446,9.095712,12.56318,9.731297,8.592248,9.723344,0
133,1990,1,10.77544,9.1338,12.61435,9.770042,8.635799,9.777074,0
133,1991,1,10.82414,9.167068,12.6612,9.804155,8.715763,9.89364,0
133,1992,1,10.86507,9.180271,12.70171,9.819788,8.775886,9.843047,0
133,1993,1,10.90533,9.187899,12.74037,9.829834,8.840466,9.851773,0
133,1994,1,10.93907,9.19858,12.77186,9.839301,8.882871,9.802894,0
133,1995,1,10.96449,9.198401,12.79638,9.839572,8.914597,9.905485,0
133,1996,1,11.00043,9.201204,12.83447,9.843392,8.874513,9.914576,0
133,1997,1,11.03502,9.202509,12.86789,9.846436,8.830008,9.90743,0
133,1998,1,11.09146,9.273227,12.91942,9.917255,8.791926,9.906733,0
133,1999,0,11.15337,9.34133,12.96125,9.986139,8.811932,9.824065,0
133,2000,0,11.21592,9.424938,12.99295,10.07202,8.782581,9.850825,0
133,2001,0,11.25152,9.406136,13.01558,10.06168,8.761214,10.0436,0
138,1981,1,10.4155,8.73522,12.16527,9.404985,9.046042,9.525297,0
138,1982,1,10.46184,8.806293,12.20684,9.471109,9.014807,10.03408,0
138,1983,1,10.50408,8.8669,12.24434,9.526833,9.026068,10.411,0
138,1984,1,10.54318,8.916821,12.27953,9.572024,9.044528,10.47014,0
138,1985,1,10.59507,8.966463,12.33022,9.61616,9.075309,10.4847,0
138,1986,1,10.64672,9.017866,12.38035,9.662164,9.102619,10.28582,0
138,1987,1,10.70104,9.055904,12.43383,9.696452,9.123349,10.20315,0
138,1988,1,10.74676,9.089465,12.48011,9.726087,9.14509,10.3189,0
138,1989,1,10.79588,9.126326,12.53003,9.759995,9.170294,10.39381,0
138,1990,1,10.84774,9.172062,12.58334,9.801495,9.193394,10.46906,0
138,1991,1,10.89827,9.226529,12.63426,9.85159,9.211119,10.58933,0
138,1992,1,10.94284,9.271943,12.67992,9.89095,9.205758,10.54931,0
138,1993,1,10.98604,9.311689,12.72372,9.92453,9.195382,10.52428,0
138,1994,1,11.01993,9.345336,12.75937,9.952903,9.167165,10.39611,0
138,1995,1,11.04361,9.369988,12.78741,9.972265,9.130362,10.43814,0
138,1996,1,11.07384,9.375972,12.82521,9.971927,9.097655,10.51023,0
138,1997,1,11.09872,9.384969,12.8557,9.973967,9.062556,10.55852,0
138,1998,1,11.12876,9.404192,12.89163,9.984806,9.197933,10.59441,0
138,1999,1,11.16513,9.445194,12.93438,10.0161,9.311162,10.12258,0
138,2000,0,11.19037,9.463072,12.96354,10.02458,9.480024,10.21123,0
138,2001,0,11.21496,9.484931,12.9912,10.03428,9.455827,10.26176,0
141,1981,1,9.822495,8.67488,11.36912,9.752484,2.863957,3.295837,0
141,1982,1,9.859515,8.709651,11.4043,9.78204,2.896361,3.465736,0
141,1983,1,9.900598,8.759365,11.44043,9.825162,2.827388,3.663562,0
141,1984,1,9.940215,8.827918,11.47517,9.885053,2.761147,3.78419,0
141,1985,1,10.01053,8.906982,11.54006,9.96172,2.787784,3.970292,0
141,1986,0,10.07848,8.987166,11.60174,10.03812,2.719006,4.127134,0
141,1987,1,10.15179,9.079199,11.66893,10.12486,2.654524,4.317488,0
141,1988,1,10.21276,9.157515,11.72608,10.19633,2.593353,4.521789,0
141,1989,1,10.27325,9.237644,11.78402,10.26866,2.534889,4.532599,0
141,1990,1,10.33375,9.314783,11.84251,10.34404,2.478525,4.488636,0
141,1991,1,10.38143,9.375547,11.89089,10.39964,2.424007,4.510859,0
141,1992,0,10.42526,9.419732,11.9348,10.44403,2.371426,4.584968,0
141,1993,1,10.46459,9.45744,11.97409,10.48283,2.321854,4.634729,0
141,1994,0,10.49123,9.489478,12.00339,10.50862,2.378798,4.61512,0
141,1995,1,10.51,9.509698,12.02674,10.51964,2.21628,4.634729,0
